# X Y Sx Sy Sz
14.000000 19.629909 0.036381 0.025921 0.999002
14.000000 20.207259 -0.018686 -0.037184 -0.999134
14.500000 20.495935 0.059624 0.028971 0.997800
14.500000 21.073285 -0.059188 -0.022182 -0.998000
15.000000 21.361960 0.102359 0.013109 0.994661
15.000000 21.939310 -0.076914 -0.013137 -0.996951
15.500000 22.227985 0.115586 0.004534 0.993287
15.500000 22.805336 -0.090730 -0.003665 -0.995869
16.000000 23.094011 0.141936 -0.007483 0.989847
16.000000 23.671361 -0.110609 0.009708 -0.993817
16.500000 23.960036 0.158084 -0.023842 0.987138
16.500000 24.537386 -0.136440 0.012724 -0.990567
17.000000 24.826062 0.178894 -0.033907 0.983284
17.000000 25.403412 -0.144246 0.017383 -0.989389
17.500000 25.692087 0.179657 -0.030451 0.983258
17.500000 26.269437 -0.156861 0.023991 -0.987329
18.000000 26.558112 0.180875 -0.041450 0.982632
18.000000 27.135463 -0.156359 0.029792 -0.987251
18.500000 27.424138 0.183362 -0.054364 0.981541
18.500000 28.001488 -0.162366 0.045894 -0.985663
19.000000 28.290163 0.195376 -0.067499 0.978403
19.000000 28.867513 -0.165474 0.063591 -0.984162
19.500000 29.156189 0.198483 -0.079658 0.976862
19.500000 29.733539 -0.175041 0.075591 -0.981655
20.000000 30.022214 0.209779 -0.091166 0.973489
20.000000 30.599564 -0.175413 0.075415 -0.981602
20.500000 30.888239 0.203001 -0.098598 0.974202
20.500000 31.465590 -0.176034 0.095733 -0.979718
21.000000 31.754265 0.205634 -0.112636 0.972125
21.000000 32.331615 -0.167561 0.101694 -0.980603
21.500000 32.620290 0.196849 -0.118315 0.973269
21.500000 33.197640 -0.161287 0.093986 -0.982422
22.000000 33.486316 0.196882 -0.107922 0.974469
22.000000 34.063666 -0.155885 0.087033 -0.983934
22.500000 34.352341 0.184227 -0.112465 0.976428
22.500000 34.929691 -0.153685 0.103477 -0.982687
23.000000 35.218366 0.186248 -0.128941 0.974005
23.000000 35.795717 -0.152903 0.108134 -0.982307
23.500000 36.084392 0.174711 -0.129964 0.976005
23.500000 36.661742 -0.139716 0.109217 -0.984150
24.000000 36.950417 0.172081 -0.130199 0.976441
24.000000 37.527767 -0.138454 0.120282 -0.983037
24.500000 37.816443 0.155238 -0.147370 0.976823
24.500000 38.393793 -0.128949 0.128588 -0.983279
25.000000 38.682468 0.152095 -0.145326 0.977623
25.000000 39.259818 -0.133224 0.133221 -0.982091
25.500000 39.548493 0.150101 -0.147572 0.977595
25.500000 40.125844 -0.115348 0.138800 -0.983580
26.000000 40.414519 0.147612 -0.155003 0.976824
26.000000 40.991869 -0.114179 0.135164 -0.984222
26.500000 41.280544 0.143439 -0.150021 0.978222
26.500000 41.857895 -0.108572 0.143181 -0.983723
27.000000 42.146570 0.147038 -0.165456 0.975194
27.000000 42.723920 -0.113748 0.135394 -0.984241
27.500000 43.012595 0.139146 -0.164166 0.976570
27.500000 43.589945 -0.112140 0.150957 -0.982159
28.000000 43.878620 0.141685 -0.176658 0.974021
28.000000 44.455971 -0.115837 0.165873 -0.979320
28.500000 44.744646 0.151220 -0.171202 0.973562
28.500000 45.321996 -0.129304 0.154638 -0.979473
29.000000 45.610671 0.152820 -0.169613 0.973590
29.000000 46.188022 -0.133938 0.155035 -0.978787
29.500000 46.476697 0.154362 -0.166369 0.973906
29.500000 47.054047 -0.133028 0.157228 -0.978562
30.000000 47.342722 0.159197 -0.173621 0.971860
30.000000 47.920072 -0.151534 0.160976 -0.975256
30.500000 48.208747 0.179771 -0.170616 0.968799
30.500000 48.786098 -0.162112 0.158701 -0.973927
31.000000 49.074773 0.189611 -0.168747 0.967250
31.000000 49.652123 -0.172862 0.151883 -0.973165
31.500000 49.940798 0.213123 -0.159684 0.963888
31.500000 50.518149 -0.199643 0.149169 -0.968448
32.000000 50.806824 0.222876 -0.155281 0.962400
32.000000 51.384174 -0.205776 0.152805 -0.966595
32.500000 51.672849 0.238522 -0.154195 0.958818
32.500000 52.250199 -0.230304 0.143732 -0.962445
33.000000 52.538874 0.263134 -0.147160 0.953470
33.000000 53.116225 -0.253880 0.137876 -0.957358
33.500000 53.404900 0.284696 -0.137712 0.948675
33.500000 53.982250 -0.278985 0.126620 -0.951911
34.000000 54.270925 0.300752 -0.133744 0.944278
34.000000 54.848276 -0.296746 0.116253 -0.947854
34.500000 55.136951 0.324811 -0.121518 0.937940
34.500000 55.714301 -0.325605 0.104437 -0.939720
35.000000 56.002976 0.361617 -0.106279 0.926250
35.000000 56.580326 -0.356483 0.090097 -0.929947
35.500000 56.869002 0.392291 -0.075948 0.916700
35.500000 57.446352 -0.393912 0.067420 -0.916672
36.000000 57.735027 0.427997 -0.061706 0.901671
36.000000 58.312377 -0.433684 0.057222 -0.899246
36.500000 58.601052 0.461699 -0.050272 0.885611
36.500000 59.178403 -0.465074 0.034826 -0.884587
37.000000 59.467078 0.490949 -0.024662 0.870839
37.000000 60.044428 -0.491518 0.009720 -0.870813
37.500000 60.333103 0.528790 -0.010260 0.848690
37.500000 60.910453 -0.528969 -0.005362 -0.848624
38.000000 61.199129 0.574383 0.003551 0.818579
38.000000 61.776479 -0.578066 -0.024730 -0.815615
38.500000 62.065154 0.617913 0.031228 0.785626
38.500000 62.642504 -0.613830 -0.045695 -0.788114
39.000000 62.931179 0.663597 0.056839 0.745928
39.000000 63.508530 -0.667177 -0.067437 -0.741841
39.500000 63.797205 0.704404 0.082782 0.704955
39.500000 64.374555 -0.712738 -0.096062 -0.694822
40.000000 64.663230 0.745870 0.114775 0.656129
40.000000 65.240580 -0.756520 -0.136409 -0.639586
40.500000 65.529256 0.789815 0.153460 0.593836
40.500000 66.106606 -0.803223 -0.160916 -0.573532
41.000000 66.395281 0.837227 0.173017 0.518763
41.000000 66.972631 -0.847701 -0.186270 -0.496696
41.500000 67.261306 0.876608 0.208040 0.433910
41.500000 67.838657 -0.883860 -0.213116 -0.416380
42.000000 68.127332 0.911392 0.222748 0.346046
42.000000 68.704682 -0.911856 -0.243128 -0.330767
42.500000 68.993357 0.931312 0.256988 0.258100
42.500000 69.570707 -0.935485 -0.272773 -0.224638
43.000000 69.859383 0.948025 0.278867 0.153237
43.000000 70.436733 -0.950494 -0.286251 -0.120918
43.500000 70.725408 0.958120 0.282888 0.044513
43.500000 71.302758 -0.955724 -0.293946 -0.013671
44.000000 71.591433 0.952279 0.298299 -0.064680
44.000000 72.168784 -0.943037 -0.315155 0.106577
44.500000 72.457459 0.932782 0.305553 -0.191197
44.500000 73.034809 -0.922587 -0.313208 0.225242
45.000000 73.323484 0.904786 0.308780 -0.293286
45.000000 73.900834 -0.892769 -0.314097 0.322966
45.500000 74.189510 0.869719 0.297209 -0.394024
45.500000 74.766860 -0.851764 -0.295737 0.432478
46.000000 75.055535 0.808575 0.292044 -0.510799
46.000000 75.632885 -0.792057 -0.288478 0.537984
46.500000 75.921560 0.752809 0.265012 -0.602534
46.500000 76.498911 -0.733074 -0.260481 0.628293
47.000000 76.787586 0.694236 0.240871 -0.678246
47.000000 77.364936 -0.668458 -0.229932 0.707316
47.500000 77.653611 0.626290 0.203722 -0.752501
47.500000 78.230961 -0.604303 -0.202073 0.770703
48.000000 78.519637 0.564473 0.193092 -0.802549
48.000000 79.096987 -0.544435 -0.173306 0.820704
48.500000 79.385662 0.507338 0.161050 -0.846564
48.500000 79.963012 -0.479951 -0.156781 0.863173
49.000000 80.251687 0.440670 0.129679 -0.888253
49.000000 80.829038 -0.424839 -0.129564 0.895949
49.500000 81.117713 0.380382 0.107207 -0.918595
49.500000 81.695063 -0.363783 -0.100889 0.926004
50.000000 81.983738 0.322603 0.082794 -0.942906
50.000000 82.561088 -0.302743 -0.073068 0.950267
50.500000 82.849764 0.256894 0.050778 -0.965105
50.500000 83.427114 -0.237021 -0.045854 0.970422
51.000000 83.715789 0.191636 0.027496 -0.981081
51.000000 84.293139 -0.179481 -0.026692 0.983399
51.500000 84.581814 0.138312 -0.004114 -0.990380
51.500000 85.159165 -0.115186 0.008498 0.993308
52.000000 85.447840 0.073075 -0.025472 -0.997001
52.000000 86.025190 -0.055312 0.034635 0.997868
52.500000 86.313865 0.013190 -0.058432 -0.998204
52.500000 86.891216 0.002121 0.054435 0.998515
53.000000 87.179891 -0.047202 -0.064358 -0.996810
53.000000 87.757241 0.070611 0.072190 0.994888
53.500000 88.045916 -0.105832 -0.093678 -0.989962
53.500000 88.623266 0.123930 0.107958 0.986401
54.000000 88.911941 -0.170641 -0.139924 -0.975348
54.000000 89.489292 0.189362 0.138927 0.972029
54.500000 89.777967 -0.237766 -0.160074 -0.958042
54.500000 90.355317 0.258395 0.166438 0.951593
55.000000 90.643992 -0.309116 -0.179735 -0.933886
55.000000 91.221343 0.330702 0.190502 0.924308
55.500000 91.510018 -0.382757 -0.208040 -0.900120
55.500000 92.087368 0.402320 0.210924 0.890870
56.000000 92.376043 -0.455602 -0.222328 -0.861973
56.000000 92.953393 0.473829 0.223319 0.851831
56.500000 93.242068 -0.534451 -0.240319 -0.810314
56.500000 93.819419 0.561687 0.243004 0.790858
57.000000 94.108094 -0.614031 -0.264322 -0.743707
57.000000 94.685444 0.630612 0.262489 0.730361
57.500000 94.974119 -0.686824 -0.275236 -0.672695
57.500000 95.551470 0.706217 0.269081 0.654869
58.000000 95.840145 -0.758299 -0.283503 -0.587034
58.000000 96.417495 0.770888 0.294315 0.564899
58.500000 96.706170 -0.813597 -0.306592 -0.494025
58.500000 97.283520 0.830772 0.293279 0.473080
59.000000 97.572195 -0.866119 -0.306545 -0.394802
59.000000 98.149546 0.881792 0.291330 0.370904
59.500000 98.438221 -0.909633 -0.298543 -0.288860
59.500000 99.015571 0.920225 0.289504 0.263388
60.000000 99.304246 -0.940402 -0.296300 -0.166881
60.000000 99.881597 0.948125 0.282022 0.146709
60.500000 100.170272 -0.959943 -0.275059 -0.053407
60.500000 100.747622 0.965372 0.257794 0.040000
61.000000 101.036297 -0.963349 -0.263946 0.047877
61.000000 101.613647 0.965562 0.250931 -0.068728
61.500000 101.902323 -0.956773 -0.244266 0.157861
61.500000 102.479673 0.957569 0.229150 -0.174792
62.000000 102.768348 -0.943279 -0.216897 0.251356
62.000000 103.345698 0.939421 0.204878 -0.274798
62.500000 103.634373 -0.917097 -0.190300 0.350312
3.500000 0.288675 0.846113 0.167028 -0.506157
4.000000 0.577350 -0.805732 -0.165360 0.568729
4.000000 1.154701 0.800070 0.155728 -0.579341
4.500000 1.443376 -0.752897 -0.135051 0.644133
4.500000 2.020726 0.754557 0.115712 -0.645952
5.000000 2.309401 -0.709963 -0.101717 0.696855
5.000000 2.886751 0.710633 0.097790 -0.696733
5.500000 3.175426 -0.662191 -0.078073 0.745257
5.500000 3.752777 0.660558 0.066705 -0.747805
6.000000 4.041452 -0.618119 -0.066414 0.783274
6.000000 4.618802 0.613739 0.051959 -0.787797
6.500000 4.907477 -0.569717 -0.047292 0.820479
6.500000 5.484828 0.559508 0.035939 -0.828046
7.000000 5.773503 -0.519328 -0.020072 0.854339
7.000000 6.350853 0.519552 0.009288 -0.854388
7.500000 6.639528 -0.464055 -0.012372 0.885720
7.500000 7.216878 0.462914 -0.002806 -0.886399
8.000000 7.505553 -0.407977 0.003218 0.912987
8.000000 8.082904 0.410088 -0.015718 -0.911910
8.500000 8.371579 -0.362886 0.024829 0.931503
8.500000 8.948929 0.361135 -0.029224 -0.932056
9.000000 9.237604 -0.316619 0.030380 0.948066
9.000000 9.814955 0.320993 -0.041307 -0.946180
9.500000 10.103630 -0.272309 0.036576 0.961514
9.500000 10.680980 0.284168 -0.041581 -0.957872
10.000000 10.969655 -0.240904 0.044501 0.969528
10.000000 11.547005 0.240587 -0.041210 -0.969752
10.500000 11.835681 -0.184368 0.044858 0.981833
10.500000 12.413031 0.187858 -0.042518 -0.981275
11.000000 12.701706 -0.138841 0.046619 0.989217
11.000000 13.279056 0.150868 -0.048599 -0.987359
11.500000 13.567731 -0.092787 0.044350 0.994698
11.500000 14.145082 0.104275 -0.046811 -0.993446
12.000000 14.433757 -0.067148 0.034787 0.997136
12.000000 15.011107 0.073459 -0.042183 -0.996406
12.500000 15.299782 -0.022009 0.034427 0.999165
12.500000 15.877132 0.027227 -0.032400 -0.999104
13.000000 16.165808 0.018058 0.022805 0.999577
13.000000 16.743158 -0.004609 -0.019951 -0.999790
13.500000 17.031833 0.052813 0.011044 0.998543
13.500000 17.609183 -0.034588 -0.018955 -0.999222
14.000000 17.897858 0.085634 0.018991 0.996146
14.000000 18.475209 -0.070770 -0.018526 -0.997321
14.500000 18.763884 0.117582 0.005359 0.993049
14.500000 19.341234 -0.096507 -0.013390 -0.995242
15.000000 19.629909 0.136775 0.004241 0.990593
15.000000 20.207259 -0.126850 -0.000113 -0.991922
15.500000 20.495935 0.174191 -0.017110 0.984563
15.500000 21.073285 -0.165912 0.007096 -0.986115
16.000000 21.361960 0.196581 -0.014970 0.980373
16.000000 21.939310 -0.182894 0.014962 -0.983019
16.500000 22.227985 0.226773 -0.034960 0.973320
16.500000 22.805336 -0.212710 0.033441 -0.976543
17.000000 23.094011 0.251018 -0.044304 0.966968
17.000000 23.671361 -0.223323 0.044854 -0.973712
17.500000 23.960036 0.271127 -0.065467 0.960315
17.500000 24.537386 -0.242787 0.058393 -0.968321
18.000000 24.826062 0.270699 -0.066140 0.960389
18.000000 25.403412 -0.245752 0.060187 -0.967462
18.500000 25.692087 0.281432 -0.080973 0.956159
18.500000 26.269437 -0.251720 0.074990 -0.964890
19.000000 26.558112 0.285496 -0.102374 0.952896
19.000000 27.135463 -0.258113 0.087638 -0.962132
19.500000 27.424138 0.295524 -0.106279 0.949405
19.500000 28.001488 -0.262149 0.106380 -0.959146
20.000000 28.290163 0.303371 -0.125537 0.944567
20.000000 28.867513 -0.273691 0.105788 -0.955982
20.500000 29.156189 0.309325 -0.131550 0.941814
20.500000 29.733539 -0.279133 0.128284 -0.951645
21.000000 30.022214 0.312353 -0.140130 0.939574
21.000000 30.599564 -0.275703 0.136281 -0.951533
21.500000 30.888239 0.299141 -0.154122 0.941680
21.500000 31.465590 -0.268019 0.140965 -0.953045
22.000000 31.754265 0.291220 -0.161592 0.942910
22.000000 32.331615 -0.256243 0.149016 -0.955057
22.500000 32.620290 0.290466 -0.161751 0.943115
22.500000 33.197640 -0.262762 0.143450 -0.954137
23.000000 33.486316 0.289749 -0.173522 0.941242
23.000000 34.063666 -0.252234 0.163272 -0.953793
23.500000 34.352341 0.283502 -0.180629 0.941806
23.500000 34.929691 -0.256916 0.167421 -0.951822
24.000000 35.218366 0.281104 -0.185951 0.941489
24.000000 35.795717 -0.236622 0.166204 -0.957281
24.500000 36.084392 0.259833 -0.184901 0.947786
24.500000 36.661742 -0.232840 0.177464 -0.956186
25.000000 36.950417 0.260225 -0.197006 0.945236
25.000000 37.527767 -0.217192 0.185701 -0.958302
25.500000 37.816443 0.254789 -0.200015 0.946085
25.500000 38.393793 -0.217853 0.190876 -0.957134
26.000000 38.682468 0.246968 -0.209460 0.946115
26.000000 39.259818 -0.212407 0.182980 -0.959897
26.500000 39.548493 0.244841 -0.199880 0.948736
26.500000 40.125844 -0.211530 0.187534 -0.959211
27.000000 40.414519 0.244079 -0.201104 0.948674
27.000000 40.991869 -0.209983 0.192938 -0.958479
27.500000 41.280544 0.234593 -0.210418 0.949047
27.500000 41.857895 -0.201421 0.196609 -0.959570
28.000000 42.146570 0.228691 -0.206464 0.951353
28.000000 42.723920 -0.196427 0.194144 -0.961106
28.500000 43.012595 0.230820 -0.214227 0.949120
28.500000 43.589945 -0.200717 0.201025 -0.958802
29.000000 43.878620 0.241121 -0.216321 0.946079
29.000000 44.455971 -0.205802 0.199126 -0.958120
29.500000 44.744646 0.225876 -0.205643 0.952203
29.500000 45.321996 -0.200269 0.190823 -0.960978
30.000000 45.610671 0.232917 -0.204099 0.950838
30.000000 46.188022 -0.219530 0.185894 -0.957732
30.500000 46.476697 0.240929 -0.207535 0.948094
30.500000 47.054047 -0.211972 0.185776 -0.959456
31.000000 47.342722 0.247119 -0.192949 0.949580
31.000000 47.920072 -0.223045 0.189502 -0.956211
31.500000 48.208747 0.262687 -0.187704 0.946447
31.500000 48.786098 -0.236899 0.180440 -0.954631
32.000000 49.074773 0.258718 -0.194100 0.946251
32.000000 49.652123 -0.248624 0.177826 -0.952137
32.500000 49.940798 0.280786 -0.182184 0.942321
32.500000 50.518149 -0.277554 0.170288 -0.945498
33.000000 50.806824 0.287658 -0.181011 0.940472
33.000000 51.384174 -0.281315 0.170371 -0.944370
33.500000 51.672849 0.310728 -0.177047 0.933864
33.500000 52.250199 -0.298799 0.169026 -0.939228
34.000000 52.538874 0.332053 -0.176659 0.926570
34.000000 53.116225 -0.318438 0.152842 -0.935541
34.500000 53.404900 0.349260 -0.154629 0.924179
34.500000 53.982250 -0.340468 0.145436 -0.928940
35.000000 54.270925 0.377750 -0.148350 0.913946
35.000000 54.848276 -0.364364 0.130807 -0.922024
35.500000 55.136951 0.397137 -0.118870 0.910029
35.500000 55.714301 -0.396856 0.109518 -0.911324
36.000000 56.002976 0.430885 -0.105172 0.896257
36.000000 56.580326 -0.432005 0.080650 -0.898258
36.500000 56.869002 0.464428 -0.084840 0.881538
36.500000 57.446352 -0.463879 0.074934 -0.882724
37.000000 57.735027 0.486737 -0.076563 0.870187
37.000000 58.312377 -0.490420 0.064608 -0.869088
37.500000 58.601052 0.525214 -0.051724 0.849397
37.500000 59.178403 -0.523246 0.036622 -0.851395
38.000000 59.467078 0.570681 -0.025832 0.820765
38.000000 60.044428 -0.573003 0.025435 -0.819158
38.500000 60.333103 0.607670 -0.017085 0.794006
38.500000 60.910453 -0.615542 0.003176 -0.788098
39.000000 61.199129 0.647010 0.000626 0.762482
39.000000 61.776479 -0.652400 -0.016629 -0.757692
39.500000 62.065154 0.692049 0.031468 0.721164
39.500000 62.642504 -0.694399 -0.047767 -0.718003
40.000000 62.931179 0.732234 0.070382 0.677406
40.000000 63.508530 -0.736205 -0.079719 -0.672047
40.500000 63.797205 0.773220 0.092568 0.627345
40.500000 64.374555 -0.773899 -0.115214 -0.622741
41.000000 64.663230 0.813311 0.129746 0.567179
41.000000 65.240580 -0.822843 -0.144246 -0.549657
41.500000 65.529256 0.854073 0.159900 0.494966
41.500000 66.106606 -0.861790 -0.173188 -0.476785
42.000000 66.395281 0.893401 0.182246 0.410635
42.000000 66.972631 -0.896367 -0.199794 -0.395739
42.500000 67.261306 0.922163 0.205660 0.327597
42.500000 67.838657 -0.928600 -0.227541 -0.293134
43.000000 68.127332 0.943947 0.244532 0.221740
43.000000 68.704682 -0.947361 -0.249632 -0.200475
43.500000 68.993357 0.960344 0.248709 0.126032
43.500000 69.570707 -0.957891 -0.272083 -0.091734
44.000000 69.859383 0.961379 0.274918 0.013083
44.000000 70.436733 -0.960331 -0.278655 0.010768
44.500000 70.725408 0.957402 0.275167 -0.087554
44.500000 71.302758 -0.951182 -0.285337 0.117622
45.000000 71.591433 0.938472 0.280893 -0.200923
45.000000 72.168784 -0.923598 -0.295678 0.244011
45.500000 72.457459 0.901355 0.289899 -0.321742
45.500000 73.034809 -0.890686 -0.295178 0.345758
46.000000 73.323484 0.865185 0.286070 -0.411847
46.000000 73.900834 -0.848845 -0.284434 0.445599
46.500000 74.189510 0.811145 0.273096 -0.517167
46.500000 74.766860 -0.793525 -0.269944 0.545387
47.000000 75.055535 0.755203 0.261460 -0.601089
47.000000 75.632885 -0.733782 -0.256388 0.629149
47.500000 75.921560 0.690692 0.224757 -0.687335
47.500000 76.498911 -0.670133 -0.222587 0.708079
48.000000 76.787586 0.631083 0.203418 -0.748569
48.000000 77.364936 -0.602072 -0.196080 0.773991
48.500000 77.653611 0.561768 0.182199 -0.806982
48.500000 78.230961 -0.542397 -0.185444 0.819400
49.000000 78.519637 0.495809 0.160503 -0.853471
49.000000 79.096987 -0.478936 -0.151670 0.864648
49.500000 79.385662 0.437359 0.126759 -0.890309
49.500000 79.963012 -0.416875 -0.111650 0.902080
50.000000 80.251687 0.373374 0.106005 -0.921604
50.000000 80.829038 -0.346251 -0.095825 0.933235
50.500000 81.117713 0.303757 0.086010 -0.948859
50.500000 81.695063 -0.283821 -0.075024 0.955938
51.000000 81.983738 0.246625 0.058202 -0.967362
51.000000 82.561088 -0.229641 -0.057214 0.971592
51.500000 82.849764 0.181234 0.036095 -0.982777
51.500000 83.427114 -0.174330 -0.016271 0.984553
52.000000 83.715789 0.134076 -0.002683 -0.990967
52.000000 84.293139 -0.121138 0.007807 0.992605
52.500000 84.581814 0.063164 -0.023333 -0.997730
52.500000 85.159165 -0.044278 0.033193 0.998468
53.000000 85.447840 0.008165 -0.054869 -0.998460
53.000000 86.025190 0.020487 0.070378 0.997310
53.500000 86.313865 -0.064489 -0.073933 -0.995176
53.500000 86.891216 0.081159 0.086849 0.992910
54.000000 87.179891 -0.122178 -0.103147 -0.987134
54.000000 87.757241 0.139753 0.115318 0.983448
54.500000 88.045916 -0.184915 -0.136200 -0.973271
54.500000 88.623266 0.207958 0.142822 0.967655
55.000000 88.911941 -0.255900 -0.164000 -0.952691
55.000000 89.489292 0.267144 0.170003 0.948543
55.500000 89.777967 -0.316653 -0.189554 -0.929408
55.500000 90.355317 0.333419 0.192074 0.923005
56.000000 90.643992 -0.389238 -0.214483 -0.895819
56.000000 91.221343 0.410827 0.220887 0.884551
56.500000 91.510018 -0.464939 -0.235739 -0.853381
